,GEOID,NAME,STATE_NAME,ALAND,AWATER
2924,27031,Cook,Minnesota,3762130687,4887924296
2925,16043,Fremont,Idaho,4827633110,83440652
2926,56017,Hot Springs,Wyoming,5191453508,5100561
2927,30071,Phillips,Montana,13313630163,185493134
2928,12101,Pasco,Florida,1933701245,694046690
2929,39153,Summit,Ohio,1069129523,19007561
2930,39073,Hocking,Ohio,1091289821,5955974
2931,13251,Screven,Georgia,1672668617,26023811
2932,19035,Cherokee,Iowa,1494181141,423160
2933,13053,Chattahoochee,Georgia,644225830,6277089
2934,31043,Dakota,Nebraska,684472104,8143818
2935,18073,Jasper,Indiana,1449563749,4428654
2936,37161,Rutherford,North Carolina,1464476090,4692959
2937,08079,Mineral,Colorado,2268209076,5222161
2938,05113,Polk,Arkansas,2219200782,12520929
2939,72153,Yauco,Puerto Rico,175371930,1625258
2940,48177,Gonzales,Texas,2762704862,8204086
2941,42065,Jefferson,Pennsylvania,1689799787,11306232
2942,18089,Lake,Indiana,1291957607,331002858
2943,29113,Lincoln,Missouri,1622789067,36002285
2944,32011,Eureka,Nevada,10814982421,11058701
2945,39019,Carroll,Ohio,1022040910,11183048
2946,48039,Brazoria,Texas,3530999266,635436647
2947,42043,Dauphin,Pennsylvania,1359407363,86209037
2948,26161,Washtenaw,Michigan,1828539718,42523319
2949,39043,Erie,Ohio,650833148,969939819
2950,35017,Grant,New Mexico,10259478771,15294669
2951,42109,Snyder,Pennsylvania,851547199,7158854
2952,33013,Merrimack,New Hampshire,2416197730,57178203
2953,06083,Santa Barbara,California,7080860229,2729213507
2954,16011,Bingham,Idaho,5422741967,68632371
2955,27077,Lake of the Woods,Minnesota,3361396302,1248338649
2956,27119,Polk,Minnesota,5104864821,69390824
2957,22021,Caldwell,Louisiana,1372098436,29104196
2958,22107,Tensas,Louisiana,1561795836,99432220
2959,40143,Tulsa,Oklahoma,1476856539,42986116
2960,51047,Culpeper,Virginia,982089165,9005141
2961,51009,Amherst,Virginia,1227554631,12898694
2962,48287,Lee,Texas,1629204757,13122562
2963,48395,Robertson,Texas,2214840334,27332985
2964,40077,Latimer,Oklahoma,1870243094,18243671
2965,31089,Holt,Nebraska,6248078947,13204331
2966,56021,Laramie,Wyoming,6956355039,4348083
2967,37181,Vance,North Carolina,653701481,42190675
2968,48173,Glasscock,Texas,2331552974,2245302
2969,30061,Mineral,Montana,3158799812,9897218
2970,50011,Franklin,Vermont,1634178630,150732873
2971,29181,Ripley,Missouri,1630438188,5455724
2972,01109,Pike,Alabama,1740645369,2339145
2973,25001,Barnstable,Massachusetts,1021007945,2360328047
2974,22025,Catahoula,Louisiana,1833776037,81356082
2975,48493,Wilson,Texas,2081662650,12111507
2976,49025,Kane,Utah,10333921894,306159895
2977,38053,McKenzie,North Dakota,7148712746,260119355
2978,37189,Watauga,North Carolina,809214848,2271720
2979,16061,Lewis,Idaho,1240141960,2340247
2980,55007,Bayfield,Wisconsin,3827681907,1460296066
2981,36071,Orange,New York,2103267971,67958489
2982,01073,Jefferson,Alabama,2878852336,32681614
2983,06067,Sacramento,California,2500045887,75340560
2984,06095,Solano,California,2128527683,218619356
2985,51740,Portsmouth,Virginia,86248205,34658275
2986,08061,Kiowa,Colorado,4578603586,47032918
2987,48203,Harrison,Texas,2331141022,40649337
2988,12109,St. Johns,Florida,1555651402,572113481
2989,39087,Lawrence,Ohio,1174282178,10029914
2990,35059,Union,New Mexico,9906834380,15498790
2991,37191,Wayne,North Carolina,1434651139,9842326
2992,31011,Boone,Nebraska,1778138691,1745891
2993,37045,Cleveland,North Carolina,1202400603,10177696
2994,51191,Washington,Virginia,1453483684,12984238
2995,17045,Edgar,Illinois,1614400675,1565052
2996,17067,Hancock,Illinois,2055798695,53563360
2997,21023,Bracken,Kentucky,525033511,16146675
2998,06025,Imperial,California,10814595262,790216761
2999,19089,Howard,Iowa,1225702841,931480
3000,28113,Pike,Mississippi,1059783761,3907959
3001,29093,Iron,Missouri,1425174278,4665920
3002,51111,Lunenburg,Virginia,1118097708,1743628
3003,51069,Frederick,Virginia,1070013828,5860365
3004,51165,Rockingham,Virginia,2200944584,10646757
3005,05003,Ashley,Arkansas,2397012349,38656004
3006,29129,Mercer,Missouri,1175427717,3302140
3007,51750,Radford,Virginia,25061727,858278
3008,30091,Sheridan,Montana,4343256743,75111952
3009,54033,Harrison,West Virginia,1077456355,1318839
3010,39039,Defiance,Ohio,1065623072,7100811
3011,28105,Oktibbeha,Mississippi,1186834318,9566078
3012,55063,La Crosse,Wisconsin,1170175008,73150469
3013,55011,Buffalo,Wisconsin,1750290818,87549529
3014,09001,Fairfield,Connecticut,1618664029,549280913
3015,08015,Chaffee,Colorado,2624715692,3999975
3016,01011,Bullock,Alabama,1613083467,6030667
3017,46051,Grant,South Dakota,1764937243,15765681
3018,21193,Perry,Kentucky,879825760,7528447
3019,42001,Adams,Pennsylvania,1343400759,7771555
3020,47029,Cocke,Tennessee,1129584563,17932684
3021,48019,Bandera,Texas,2048663887,17291422
3022,49021,Iron,Utah,8537474384,11390956
3023,37151,Randolph,North Carolina,2026237917,19758154
3024,21107,Hopkins,Kentucky,1403991594,31937243
3025,06077,San Joaquin,California,3606222503,89027654
3026,21161,Mason,Kentucky,621924469,16276484
3027,30095,Stillwater,Montana,4653550993,23732517
3028,08077,Mesa,Colorado,8621348071,31991710
3029,49029,Morgan,Utah,1577739411,4437369
3030,30109,Wibaux,Montana,2303979500,1756846
3031,12019,Clay,Florida,1565900895,100869769
3032,26051,Gladwin,Michigan,1299620414,36677053
3033,39115,Morgan,Ohio,1078538282,13868572
3034,21181,Nicholas,Kentucky,505465963,4301985
3035,53033,King,Washington,5479337396,496938967
3036,13051,Chatham,Georgia,1121786258,509839331
3037,30015,Chouteau,Montana,10288778621,62611691
3038,26001,Alcona,Michigan,1747349242,2890404966
3039,40109,Oklahoma,Oklahoma,1836035187,24721024
3040,42069,Lackawanna,Pennsylvania,1188509485,15908159
3041,39085,Lake,Ohio,593807529,1942301385
3042,29049,Clinton,Missouri,1085049759,11764909
3043,47069,Hardeman,Tennessee,1729509842,6768751
3044,01049,DeKalb,Alabama,2012620262,4107136
3045,06051,Mono,California,7896624729,214695677
3046,17195,Whiteside,Illinois,1771808919,31883751
3047,16003,Adams,Idaho,3529648934,17359846
3048,21235,Whitley,Kentucky,1133977400,18874532
3049,26029,Charlevoix,Michigan,1078288793,2522931117
3050,30101,Toole,Montana,4959475392,78025726
3051,34011,Cumberland,New Jersey,1251898249,503713126
3052,45013,Beaufort,South Carolina,1491948052,899854741
3053,39061,Hamilton,Ohio,1050024551,18708466
3054,46123,Tripp,South Dakota,4176247413,13272783
3055,22065,Madison,Louisiana,1616604801,68460376
3056,08031,Denver,Colorado,396461547,4275563
3057,08013,Boulder,Colorado,1881325109,36485630
3058,08019,Clear Creek,Colorado,1023234052,3274910
3059,08089,Otero,Colorado,3268424301,20092555
3060,41015,Curry,Oregon,4217489863,934614482
3061,55023,Crawford,Wisconsin,1477970925,73976386
3062,13241,Rabun,Georgia,958643875,17853952
3063,05007,Benton,Arkansas,2195587038,94813175
3064,05047,Franklin,Arkansas,1577206796,28920052
3065,13065,Clinch,Georgia,2110829175,23303279
3066,21025,Breathitt,Kentucky,1275352777,7384544
3067,01101,Montgomery,Alabama,2034059352,37703221
3068,13291,Union,Georgia,834197317,18082752
3069,55111,Sauk,Wisconsin,2153686013,45692969
3070,02130,Ketchikan Gateway,Alaska,12579389790,4651604394
3071,36013,Chautauqua,New York,2746454150,1139025723
3072,30083,Richland,Montana,5398974515,49002593
3073,17191,Wayne,Illinois,1848810380,4224962
3074,13145,Harris,Georgia,1201258333,23693367
3075,13259,Stewart,Georgia,1188153054,12598484
3076,21071,Floyd,Kentucky,1018626552,6245241
3077,48297,Live Oak,Texas,2692796909,101483818
3078,54015,Clay,West Virginia,885617417,4862288
3079,12075,Levy,Florida,2896188989,1224366488
3080,13315,Wilcox,Georgia,978525378,11147628
3081,72147,Vieques,Puerto Rico,131541389,552192821
3082,06071,San Bernardino,California,51976125699,96413674
3083,39119,Muskingum,Ohio,1721165826,20823924
3084,05133,Sevier,Arkansas,1459650889,45919661
3085,48021,Bastrop,Texas,2300500048,19009784
3086,27141,Sherburne,Minnesota,1121230367,46911208
3087,36049,Lewis,New York,3306017158,39659426
3088,51149,Prince George,Virginia,687232241,42745198
3089,36045,Jefferson,New York,3283879458,1524564723
3090,40053,Grant,Oklahoma,2591904426,7042653
3091,01009,Blount,Alabama,1670259090,14860281
3092,16067,Minidoka,Idaho,1960610979,13927954
3093,17145,Perry,Illinois,1144587283,13199036
3094,19125,Marion,Iowa,1436123094,41484609
3095,20149,Pottawatomie,Kansas,2177506471,54148936
3096,29189,St. Louis,Missouri,1315390296,39612404
3097,29025,Caldwell,Missouri,1104350514,8402217
3098,33001,Belknap,New Hampshire,1040779615,176541257
3099,27011,Big Stone,Minnesota,1292831731,74957179
3100,42129,Westmoreland,Pennsylvania,2661762744,21294228
3101,46025,Clark,South Dakota,2479944305,25864874
3102,48091,Comal,Texas,1449171059,39766953
3103,50023,Washington,Vermont,1779477072,21517931
3104,50005,Caledonia,Vermont,1681454163,22351438
3105,23031,York,Maine,2567159623,721379327
3106,25009,Essex,Massachusetts,1275623143,870158745
3107,45017,Calhoun,South Carolina,987179024,29351080
3108,47043,Dickson,Tennessee,1268830619,3682665
3109,02230,Skagway,Alaska,1123881121,28784118
3110,46033,Custer,South Dakota,4032463966,5490769
3111,46061,Hanson,South Dakota,1125562873,2003166
3112,45031,Darlington,South Carolina,1451917179,14668340
3113,45043,Georgetown,South Carolina,2107275277,572929958
3114,31105,Kimball,Nebraska,2465517096,1448446
3115,20001,Allen,Kansas,1295764235,13021929
3116,48085,Collin,Texas,2178845831,115544042
3117,48097,Cooke,Texas,2265789885,61319327
3118,05145,White,Arkansas,2678251420,20554640
3119,42133,York,Pennsylvania,2342295972,16503210
3120,51690,Martinsville,Virginia,28374648,135578
3121,09003,Hartford,Connecticut,1903469905,40617843
3122,39097,Madison,Ohio,1206451440,2129636
3123,09005,Litchfield,Connecticut,2384123146,62350378
3124,06081,San Mateo,California,1161922042,757123906
3125,72035,Cayey,Puerto Rico,134509879,68570
3126,72097,Mayagüez,Puerto Rico,201174435,508705765
3127,18057,Hamilton,Indiana,1021440617,20943533
3128,49043,Summit,Utah,4844776284,26617165
3129,55031,Douglas,Wisconsin,3378047451,454294232
3130,20185,Stafford,Kansas,2051389756,7435417
3131,08117,Summit,Colorado,1575563227,28310936
3132,38005,Benson,North Dakota,3596341058,131678182
3133,06079,San Luis Obispo,California,8549176813,815614291
3134,48263,Kent,Texas,2337482031,1065195
3135,23013,Knox,Maine,945723205,2017077723
3136,37121,Mitchell,North Carolina,573036225,1632150
3137,55075,Marinette,Wisconsin,3624599046,389876770
3138,12069,Lake,Florida,2464981507,531018779
3139,42097,Northumberland,Pennsylvania,1185344304,50674892
3140,08083,Montezuma,Colorado,5255990018,27208195
3141,72107,Orocovis,Puerto Rico,164788358,402899
3142,56039,Teton,Wyoming,10351790059,570859114
3143,16021,Boundary,Idaho,3285862966,24278846
3144,32031,Washoe,Nevada,16358044341,582738419
3145,18105,Monroe,Indiana,1021806945,43510634
3146,27111,Otter Tail,Minnesota,5106508611,654472630
3147,38013,Burke,North Dakota,2858360401,65734594
3148,29207,Stoddard,Missouri,2131929142,15025824
3149,29169,Pulaski,Missouri,1417014582,11312724
3150,21093,Hardin,Kentucky,1614587759,17427592
3151,31021,Burt,Nebraska,1273201340,14186270
3152,48189,Hale,Texas,2602109423,246678
3153,41037,Lake,Oregon,21078901111,568489460
3154,49037,San Juan,Utah,20253174599,293818273
3155,48109,Culberson,Texas,9873439554,556134
3156,19073,Greene,Iowa,1475148030,4404193
3157,20207,Woodson,Kansas,1289344338,19254559
3158,48127,Dimmit,Texas,3441795903,14575999
3159,27027,Clay,Minnesota,2706993093,19303394
3160,26085,Lake,Michigan,1470061185,17483127
3161,49035,Salt Lake,Utah,1921953039,164895908
3162,56035,Sublette,Wyoming,12655929030,127353627
3163,55069,Lincoln,Wisconsin,2275832535,72745054
3164,31033,Cheyenne,Nebraska,3097646971,292549
3165,16037,Custer,Idaho,12748378765,42527190
3166,19093,Ida,Iowa,1117614339,1391966
3167,08097,Pitkin,Colorado,2514104904,6472577
3168,08099,Prowers,Colorado,4243457240,15317423
3169,40113,Osage,Oklahoma,5818692840,148715988
3170,01095,Marshall,Alabama,1465531833,148497637
3171,54009,Brooke,West Virginia,231015795,8732461
3172,54051,Marshall,West Virginia,791063472,17411505
3173,28079,Leake,Mississippi,1509697192,6376466
3174,30025,Fallon,Montana,4197320396,5915331
3175,51095,James City,Virginia,368550683,95239463
3176,05089,Marion,Arkansas,1545325346,112951240
3177,31131,Otoe,Nebraska,1594561688,8689332
3178,44007,Providence,Rhode Island,1060552463,67870199
3179,36113,Warren,New York,2246093480,166839689
3180,17033,Crawford,Illinois,1149031260,5744821
3181,38035,Grand Forks,North Dakota,3719806624,8267352
3182,12017,Citrus,Florida,1507163436,981145546
3183,12131,Walton,Florida,2689161751,961293452
3184,18135,Randolph,Indiana,1171656774,2420288
3185,26121,Muskegon,Michigan,1305130153,2476314283
3186,18041,Fayette,Indiana,556901577,366408
3187,46023,Charles Mix,South Dakota,2842481168,136616766
3188,19143,Osceola,Iowa,1032593803,1835263
3189,42071,Lancaster,Pennsylvania,2444751632,103368819
3190,17073,Henry,Illinois,2131719195,6804876
3191,06009,Calaveras,California,2641837359,43789489
3192,24003,Anne Arundel,Maryland,1074353889,448032843
3193,13151,Henry,Georgia,825449019,20273034
3194,26083,Keweenaw,Michigan,1398883242,14053673396
3195,48389,Reeves,Texas,6825534319,17396672
3196,47071,Hardin,Tennessee,1495676918,48713523
3197,31037,Colfax,Nebraska,1066160690,12611136
3198,45051,Horry,South Carolina,2935263896,314460540
3199,47161,Stewart,Tennessee,1190814528,86082696
3200,29059,Dallas,Missouri,1401057564,4909180
3201,42019,Butler,Pennsylvania,2044759924,15994811
3202,54007,Braxton,West Virginia,1322796522,14344826
3203,01039,Covington,Alabama,2669165738,34194671
3204,04017,Navajo,Arizona,25769070671,24116169
3205,06061,Placer,California,3644336875,246435971
3206,13073,Columbia,Georgia,751598753,45345677
3207,17085,Jo Daviess,Illinois,1556385347,45789931
3208,28011,Bolivar,Mississippi,2270141682,81446732
3209,17157,Randolph,Illinois,1490194098,56150220
3210,48381,Randall,Texas,2363909278,25203162
3211,08113,San Miguel,Colorado,3332602595,5207582
3212,33005,Cheshire,New Hampshire,1830367250,57589052
3213,48345,Motley,Texas,2562963900,644140
3214,30007,Broadwater,Montana,3088195855,118487318
3215,40129,Roger Mills,Oklahoma,2955524813,13688537
3216,41063,Wallowa,Oregon,8147835333,14191752
3217,13163,Jefferson,Georgia,1363771357,8059597
3218,02100,Haines,Alaska,6069358955,1041214321
3219,05117,Prairie,Arkansas,1677069877,72638193
3220,47025,Claiborne,Tennessee,1125619421,18052387
