GeoFIPS,GeoName,expected_building_loss_rate
26139,"Ottawa, MI",-0.10209989669361053
26141,"Presque Isle, MI",-0.11892192124541323
26143,"Roscommon, MI",-0.09295194959152175
26145,"Saginaw, MI",-0.09636421064413359
26147,"St. Clair, MI",-0.09210426100570479
26149,"St. Joseph, MI",-0.11156600211113021
26151,"Sanilac, MI",-0.09078922328032435
26153,"Schoolcraft, MI",-0.11996507357591124
26155,"Shiawassee, MI",-0.03917097274487236
26157,"Tuscola, MI",-0.07948232523272658
26159,"Van Buren, MI",-0.10060020552934101
26161,"Washtenaw, MI",-0.09294843579639345
26163,"Wayne, MI",-0.08200788932744152
26165,"Wexford, MI",-0.11391431070976354
27001,"Aitkin, MN",-0.09095228903298369
27003,"Anoka, MN",-0.0071996563304479455
27005,"Becker, MN",-0.07011519294503277
27007,"Beltrami, MN",-0.06303740334502339
27009,"Benton, MN",-0.037352492804892945
27011,"Big Stone, MN",-0.03856138834184253
27013,"Blue Earth, MN",-0.033494874256251306
27015,"Brown, MN",0.013203210689500366
27017,"Carlton, MN",-0.10423294924768844
27019,"Carver, MN",-0.02764570988255388
27021,"Cass, MN",-0.09262412412486243
27023,"Chippewa, MN",-0.06935587975514146
27025,"Chisago, MN",-0.04288962942281915
27027,"Clay, MN",-0.02822959872996811
27029,"Clearwater, MN",-0.01640936012009475
27031,"Cook, MN",-0.10959777008557914
27033,"Cottonwood, MN",0.044139957901536464
27035,"Crow Wing, MN",-0.08818421418331956
27037,"Dakota, MN",-0.03378235485685677
27039,"Dodge, MN",-0.026128914865607644
27041,"Douglas, MN",-0.07604036123095825
27043,"Faribault, MN",-0.02780803682380595
27045,"Fillmore, MN",-2.7467437721750976e-05
27047,"Freeborn, MN",-0.041193854199573554
27049,"Goodhue, MN",-0.07477734095994293
27051,"Grant, MN",-0.0637102498853076
27053,"Hennepin, MN",-0.07538657699434004
27055,"Houston, MN",-0.014567216680003603
27057,"Hubbard, MN",-0.07369686823696509
27059,"Isanti, MN",-0.09045203556052472
27061,"Itasca, MN",-0.11942448185244259
27063,"Jackson, MN",0.0016813133587689766
27065,"Kanabec, MN",-0.0865710892577497
27067,"Kandiyohi, MN",-0.039441653159910106
27069,"Kittson, MN",0.32626185552303477
27071,"Koochiching, MN",-0.12381403872953833
27073,"Lac qui Parle, MN",-0.03981608088535993
27075,"Lake, MN",-0.1130365518801344
27077,"Lake of the Woods, MN",-0.0947456146289739
27079,"Le Sueur, MN",-0.0656056037071121
27081,"Lincoln, MN",-0.009490767449835347
27083,"Lyon, MN",-0.053264645876434424
27085,"McLeod, MN",-0.06206605285236677
27087,"Mahnomen, MN",-0.07002202414522718
27089,"Marshall, MN",0.20166697490242025
27091,"Martin, MN",-0.007391508822764403
27093,"Meeker, MN",-0.0217622278472821
27095,"Mille Lacs, MN",-0.1019854175424928
27097,"Morrison, MN",-0.04296140432928164
27099,"Mower, MN",-0.036610860415074775
27101,"Murray, MN",0.010313042012388696
27103,"Nicollet, MN",-0.010781108674594697
27105,"Nobles, MN",0.03999663069562587
27107,"Norman, MN",0.03081795689885869
27109,"Olmsted, MN",-0.05738220662804394
27111,"Otter Tail, MN",-0.0697354374940854
27113,"Pennington, MN",-0.026246280041050674
27115,"Pine, MN",-0.09305274212930847
27117,"Pipestone, MN",-0.012024517948565183
27119,"Polk, MN",0.022354044849288934
27121,"Pope, MN",-0.03311354500819619
27123,"Ramsey, MN",-0.08462963310695326
27125,"Red Lake, MN",-0.04853267660093685
27127,"Redwood, MN",-0.03509493838529221
27129,"Renville, MN",-0.018029749988382027
27131,"Rice, MN",-0.040677127457548146
27133,"Rock, MN",0.0747912088834104
27135,"Roseau, MN",0.28795330519626305
27137,"St. Louis, MN",-0.11616959870100507
27139,"Scott, MN",-0.020812570239663764
27141,"Sherburne, MN",-0.03539540712500766
27143,"Sibley, MN",-0.04544308038847489
27145,"Stearns, MN",-0.07319049296835456
27147,"Steele, MN",0.005637217717181731
27149,"Stevens, MN",-0.08115991283424218
27151,"Swift, MN",-0.05156641215411362
27153,"Todd, MN",-0.07504042774271502
27155,"Traverse, MN",0.009860719946955143
27157,"Wabasha, MN",0.0060144987105896774
27159,"Wadena, MN",-0.03968156210314733
27161,"Waseca, MN",-0.03624158380304143
27163,"Washington, MN",-0.05997125509144563
27165,"Watonwan, MN",0.006113348429178211
27167,"Wilkin, MN",0.18845369445494864
27169,"Winona, MN",-0.035267537819695716
27171,"Wright, MN",-0.015631186394506003
27173,"Yellow Medicine, MN",-0.031991026826076796
28001,"Adams, MS",0.03921946218499661
28003,"Alcorn, MS",-0.04788108112288969
28005,"Amite, MS",0.4023387364314346
28007,"Attala, MS",0.04162275615781552
28009,"Benton, MS",-0.059326432220920045
28011,"Bolivar, MS",-0.049216265983165086
28013,"Calhoun, MS",-0.06816934109227568
28015,"Carroll, MS",-0.023870426214974594
28017,"Chickasaw, MS",-0.05390818877793091
28019,"Choctaw, MS",0.09347112945998814
28021,"Claiborne, MS",0.13092065787906937
28023,"Clarke, MS",0.337984901712018
28025,"Clay, MS",-0.022752786478035025
28027,"Coahoma, MS",-0.09871336316464574
28029,"Copiah, MS",0.06394642088850655
28031,"Covington, MS",0.2988768643706916
28033,"DeSoto, MS",-0.08374814575473766
28035,"Forrest, MS",0.29930570651012633
28037,"Franklin, MS",0.045757101322560834
28039,"George, MS",0.08070128065421467
28041,"Greene, MS",0.20425453707370989
28043,"Grenada, MS",-0.020519063419267458
28045,"Hancock, MS",0.5271756050239238
28047,"Harrison, MS",0.587714566554514
28049,"Hinds, MS",0.057683724642718426
28051,"Holmes, MS",0.058069392420212695
28053,"Humphreys, MS",0.03886944386767577
28055,"Issaquena, MS",0.2550233686466681
28057,"Itawamba, MS",-0.0736204666988719
28059,"Jackson, MS",0.6494744314494583
28061,"Jasper, MS",0.16671939499189503
28063,"Jefferson, MS",0.06974544133074301
28065,"Jefferson Davis, MS",0.09745828575452564
28067,"Jones, MS",0.3014695166819037
28069,"Kemper, MS",0.14002583824217063
28071,"Lafayette, MS",-0.08566867508560849
28073,"Lamar, MS",0.36193292815899625
28075,"Lauderdale, MS",0.19444379948639634
28077,"Lawrence, MS",0.1546890131072003
28079,"Leake, MS",0.06449810892382013
28081,"Lee, MS",-0.09261787764324358
28083,"Leflore, MS",-0.02684248459131411
28085,"Lincoln, MS",0.12318186075405402
28087,"Lowndes, MS",0.0408424462977548
28089,"Madison, MS",0.07249044568550134
28091,"Marion, MS",0.4460667917994541
28093,"Marshall, MS",-0.08542128681595063
28095,"Monroe, MS",-0.052919784826118366
28097,"Montgomery, MS",0.04536541749818124
28099,"Neshoba, MS",0.11538138305662371
28101,"Newton, MS",0.22356498796861834
28103,"Noxubee, MS",0.08962005335472134
28105,"Oktibbeha, MS",0.04182640027117923
28107,"Panola, MS",-0.07762245610860163
28109,"Pearl River, MS",0.5247183599261289
28111,"Perry, MS",0.17989917496937635
28113,"Pike, MS",0.37704715483418005
28115,"Pontotoc, MS",-0.07583675784644905
28117,"Prentiss, MS",-0.07795719435827453
28119,"Quitman, MS",-0.05625225436145487
28121,"Rankin, MS",0.07937560017162992
28123,"Scott, MS",0.1867031156993031
28125,"Sharkey, MS",0.1322532037806543
28127,"Simpson, MS",0.09153000298975655
28129,"Smith, MS",0.13976148135950717
28131,"Stone, MS",0.643445018328028
28133,"Sunflower, MS",-0.030281096823886133
28135,"Tallahatchie, MS",-0.03869147383906624
28137,"Tate, MS",-0.07124421522829794
28139,"Tippah, MS",-0.060205364425060526
28141,"Tishomingo, MS",-0.05634676816424744
28143,"Tunica, MS",0.0836605825386334
28145,"Union, MS",-0.09310773770233949
28147,"Walthall, MS",0.40820586330660924
28149,"Warren, MS",0.024017150764954698
28151,"Washington, MS",-0.07083522509500428
28153,"Wayne, MS",0.05828532865952374
28155,"Webster, MS",0.0005632780230226953
28157,"Wilkinson, MS",0.07276004775501099
28159,"Winston, MS",0.1115591585422806
28161,"Yalobusha, MS",-0.021115577126664786
28163,"Yazoo, MS",0.11085293475202773
29001,"Adair, MO",-0.08757387956519014
29003,"Andrew, MO",-0.0005928767170474414
29005,"Atchison, MO",0.07882887498330637
29007,"Audrain, MO",-0.1033228743593323
29009,"Barry, MO",0.042422848820284687
29011,"Barton, MO",0.05886262917388829
29013,"Bates, MO",0.004583069885811586
29015,"Benton, MO",-0.07868256729275414
29017,"Bollinger, MO",0.11970909724472567
29019,"Boone, MO",-0.08053516369277303
29021,"Buchanan, MO",-0.09015368429487147
29023,"Butler, MO",0.017563944786308294
29025,"Caldwell, MO",-0.07614577230319564
29027,"Callaway, MO",-0.07047349837514261
29029,"Camden, MO",-0.056307470724161424
29031,"Cape Girardeau, MO",-0.08696487306031642
29033,"Carroll, MO",0.053838302101225644
29035,"Carter, MO",0.1786402249245711
29037,"Cass, MO",-0.0863750460637348
29039,"Cedar, MO",-0.03041312199068502
29041,"Chariton, MO",-0.0913325648956802
29043,"Christian, MO",-0.018717244376940556
29045,"Clark, MO",0.0806101049776129
29047,"Clay, MO",-0.09215006574008855
29049,"Clinton, MO",-0.04072647194269763
29051,"Cole, MO",-0.056323530015539136
29053,"Cooper, MO",-0.07219906074915561
29055,"Crawford, MO",-0.04620432855434686
29057,"Dade, MO",0.036991731328973154
29059,"Dallas, MO",0.05979108966380586
29061,"Daviess, MO",-0.060761964244481326
29063,"DeKalb, MO",-0.06015548168419327
29065,"Dent, MO",-0.00372396348090942
29067,"Douglas, MO",-0.00044354535439883325
29069,"Dunklin, MO",-0.005311454129108939
29071,"Franklin, MO",-0.030447739586659694
29073,"Gasconade, MO",-0.0960800940536024
29075,"Gentry, MO",0.0095619833776599
29077,"Greene, MO",-0.04369661626763843
29079,"Grundy, MO",-0.06067010296276687
29081,"Harrison, MO",-0.06589144867665409
29083,"Henry, MO",-0.09791357947247814
29085,"Hickory, MO",0.009971343737167127
29087,"Holt, MO",-0.028522081673119315
29089,"Howard, MO",-0.042004225193360445
29091,"Howell, MO",0.11725347516853146
29093,"Iron, MO",0.03634361329442837
29095,"Jackson, MO",-0.08920381588709358
29097,"Jasper, MO",-0.05200325690067076
29099,"Jefferson, MO",-0.08814039957773001
29101,"Johnson, MO",-0.09482492691259714
29103,"Knox, MO",-0.06300939620179569
29105,"Laclede, MO",0.028668909178220625
29107,"Lafayette, MO",-0.09320880367219286
29109,"Lawrence, MO",0.051034063959512155
29111,"Lewis, MO",-0.07816932983269798
29113,"Lincoln, MO",-0.042601947870397505
29115,"Linn, MO",-0.05000174431180604
29117,"Livingston, MO",-0.07101316351212705
29119,"McDonald, MO",0.09454227274311666
29121,"Macon, MO",-0.06438132808178887
29123,"Madison, MO",0.07086584207127844
29125,"Maries, MO",0.0018297245655347627
29127,"Marion, MO",-0.07889008955699417
29129,"Mercer, MO",-0.07321279872370712
29131,"Miller, MO",-0.024648252993130892
29133,"Mississippi, MO",0.22378086906169115
29135,"Moniteau, MO",-0.054027794813850116
29137,"Monroe, MO",-0.10593154997589982
29139,"Montgomery, MO",-0.10164632724214984
29141,"Morgan, MO",-0.08859481393593838
29143,"New Madrid, MO",0.12778860736464792
29145,"Newton, MO",0.01698417178078193
29147,"Nodaway, MO",-0.039350921694515706
29149,"Oregon, MO",0.07698181706041418
29151,"Osage, MO",-0.04255092206060307
29153,"Ozark, MO",0.14737974682032018
29155,"Pemiscot, MO",0.03581138358046898
29157,"Perry, MO",-0.024835474313747108
29159,"Pettis, MO",-0.08347032832265822
29161,"Phelps, MO",-0.09581036225293527
29163,"Pike, MO",-0.06902255241479982
29165,"Platte, MO",-0.06997516234629786
29167,"Polk, MO",0.057913940162290345
29169,"Pulaski, MO",-0.034677985785028675
29171,"Putnam, MO",-0.03523160324263119
29173,"Ralls, MO",-0.0971687082491074
29175,"Randolph, MO",-0.09540114849031556
29177,"Ray, MO",-0.08190978120304726
29179,"Reynolds, MO",-0.018715283537103167
29181,"Ripley, MO",0.048156747240995834
29183,"St. Charles, MO",-0.04505477151149995
29185,"St. Clair, MO",-0.05914507824019255
29186,"Ste. Genevieve, MO",-0.0762325044472072
29187,"St. Francois, MO",-0.08017817195094301
29189,"St. Louis, MO",-0.04888974647750721
29195,"Saline, MO",-0.11022383697414095
29197,"Schuyler, MO",-0.044960259277715076
29199,"Scotland, MO",-0.01977728914335397
29201,"Scott, MO",0.004528390095710488
29203,"Shannon, MO",0.062364344036606845
29205,"Shelby, MO",-0.070752299300189
29207,"Stoddard, MO",0.032037687885498656
29209,"Stone, MO",0.016801664000087646
29211,"Sullivan, MO",-0.07945846203280549
29213,"Taney, MO",-0.015393992415778879
29215,"Texas, MO",-0.018663986658010834
29217,"Vernon, MO",-0.07732150022022699
29219,"Warren, MO",-0.050718473929688535
29221,"Washington, MO",-0.0684638643421529
29223,"Wayne, MO",0.2888484565280014
29225,"Webster, MO",0.07750409960942917
29227,"Worth, MO",-0.01649626588238795
29229,"Wright, MO",0.023757693529340873
29510,"St. Louis (Independent City), MO",-0.08808275013525624
30001,"Beaverhead, MT",-0.0690578860801393
30003,"Big Horn, MT",-0.031207334603953307
30005,"Blaine, MT",-0.10108307678700623
30007,"Broadwater, MT",-0.06643131535416191
30009,"Carbon, MT",-0.03963558448671545
30011,"Carter, MT",-0.04199226778381471
30013,"Cascade, MT",-0.12117409045557181
30015,"Chouteau, MT",-0.11750699001115583
30017,"Custer, MT",-0.08495885290118199
30019,"Daniels, MT",-0.10008055352100564
30021,"Dawson, MT",-0.083476198691942
30023,"Deer Lodge, MT",-0.11228594267215153
30025,"Fallon, MT",-0.08475414474190035
30027,"Fergus, MT",-0.10572775487905528
30029,"Flathead, MT",-0.10536554744367066
30031,"Gallatin, MT",-0.10718228472962832
30033,"Garfield, MT",-0.0037381381691522497
30035,"Glacier, MT",-0.10815268914182297
30037,"Golden Valley, MT",-0.08109880425061944
30039,"Granite, MT",-0.03807253178218506
30041,"Hill, MT",-0.12057941172864906
30043,"Jefferson, MT",-0.0515492865492615
30045,"Judith Basin, MT",-0.09497666064139676
30047,"Lake, MT",-0.10580440780281708
30049,"Lewis and Clark, MT",-0.10155775995906746
30051,"Liberty, MT",-0.11874782230304426
30053,"Lincoln, MT",-0.05653094794920188
30055,"McCone, MT",-0.056189597994972806
30057,"Madison, MT",-0.059580135144914004
30059,"Meagher, MT",-0.06156916531323975
30061,"Mineral, MT",-0.002327190017132885
30063,"Missoula, MT",-0.1058890456692726
30065,"Musselshell, MT",0.12836919419415582
30067,"Park, MT",-0.07930802078992782
30069,"Petroleum, MT",-0.020666229546368986
30071,"Phillips, MT",-0.1059071160409677
30073,"Pondera, MT",-0.12008182326573091
30075,"Powder River, MT",0.014418747206651483
30077,"Powell, MT",-0.11042181437098941
30079,"Prairie, MT",-0.05472186363185505
30081,"Ravalli, MT",-0.03587810436853922
30083,"Richland, MT",-0.08952751856508734
30085,"Roosevelt, MT",-0.058133024497697416
30087,"Rosebud, MT",-0.050190983445424386
30089,"Sanders, MT",-0.07275413857388058
30091,"Sheridan, MT",-0.10559168615155023
30093,"Silver Bow, MT",-0.12313496252753164
30095,"Stillwater, MT",-0.027136460434338372
30097,"Sweet Grass, MT",-0.04835902935566583
30099,"Teton, MT",-0.11446168781039112
30101,"Toole, MT",-0.12342376336147709
30103,"Treasure, MT",0.010247977828600874
30105,"Valley, MT",-0.07664226210918534
30107,"Wheatland, MT",-0.02017568009654558
30109,"Wibaux, MT",-0.0564341969516291
30111,"Yellowstone, MT",-0.10861770884128397
31001,"Adams, NE",0.14468582698109245
31003,"Antelope, NE",0.04456323159090747
31005,"Arthur, NE",0.04848910120349004
31007,"Banner, NE",-0.025080698521505407
31009,"Blaine, NE",0.04750985440498812
31011,"Boone, NE",0.057514767507798936
31013,"Box Butte, NE",-0.09320647692043627
31015,"Boyd, NE",0.061454600951508676
31017,"Brown, NE",-0.01306174081025191
31019,"Buffalo, NE",0.12417839761043559
31021,"Burt, NE",0.0316915903851438
31023,"Butler, NE",0.0643794920563483
31025,"Cass, NE",-0.04087623727104739
31027,"Cedar, NE",0.06006872777733374
31029,"Chase, NE",0.07488741374139907
31031,"Cherry, NE",-0.00017108057307091418
31033,"Cheyenne, NE",0.011339630232657383
31035,"Clay, NE",0.22774837700466022
31037,"Colfax, NE",0.0952686741644797
31039,"Cuming, NE",0.029893055422360204
31041,"Custer, NE",-0.008459682844078165
31043,"Dakota, NE",0.006203215112939198
31045,"Dawes, NE",-0.07823136408138132
31047,"Dawson, NE",0.08103061619735219
31049,"Deuel, NE",-0.008400122057325543
31051,"Dixon, NE",0.012545658707939555
31053,"Dodge, NE",0.035087366900618866
31055,"Douglas, NE",0.050137687502214145
31057,"Dundy, NE",-0.04835902935566583
31059,"Fillmore, NE",0.22361365320582238
31061,"Franklin, NE",0.2665154835083332
31063,"Frontier, NE",0.12491961384889527
31065,"Furnas, NE",0.2123479897431162
31067,"Gage, NE",0.024660970396973125
31069,"Garden, NE",-0.00545574084089151
31071,"Garfield, NE",-0.007418675314496914
31073,"Gosper, NE",0.31098167605842963
31075,"Grant, NE",0.06243234305462142
31077,"Greeley, NE",0.1268515213784478
31079,"Hall, NE",0.07732196168322614
31081,"Hamilton, NE",0.22593972376893268
31083,"Harlan, NE",0.2181981106729718
31085,"Hayes, NE",0.13240034822766655
31087,"Hitchcock, NE",0.003868513852098854
31089,"Holt, NE",0.021758672243944455
31091,"Hooker, NE",0.0234943733342603
31093,"Howard, NE",0.2460748371702548
31095,"Jefferson, NE",0.10813934025213312
31097,"Johnson, NE",0.045411691957153
31099,"Kearney, NE",0.19377853035363568
31101,"Keith, NE",-0.024611037440911532
31103,"Keya Paha, NE",-0.0027566403750786117
31105,"Kimball, NE",-0.014288396498797762
31107,"Knox, NE",0.02739902965264651
31109,"Lancaster, NE",0.02382112625677002
31111,"Lincoln, NE",0.016903679289243634
31113,"Logan, NE",0.05534111421713184
31115,"Loup, NE",0.09802292627761577
31117,"McPherson, NE",-0.0022658893681435366
31119,"Madison, NE",-0.0355918449838043
31121,"Merrick, NE",0.22208226639970174
31123,"Morrill, NE",-0.029984509640696544
31125,"Nance, NE",0.17931626111462418
31127,"Nemaha, NE",0.005927019945305867
31129,"Nuckolls, NE",0.22743877362436282
31131,"Otoe, NE",0.013349134799134577
31133,"Pawnee, NE",0.053139218701357516
31135,"Perkins, NE",0.05534111421713184
31137,"Phelps, NE",0.12363593638625514
31139,"Pierce, NE",-0.017416130880664293
31141,"Platte, NE",0.0662139359023386
31143,"Polk, NE",0.18218411796793665
31145,"Red Willow, NE",-0.05282782699531241
31147,"Richardson, NE",-0.05287618298955321
31149,"Rock, NE",0.023984850862207363
31151,"Saline, NE",0.4730328126757377
31153,"Sarpy, NE",-0.01733656681943152
31155,"Saunders, NE",0.09086971865509041
31157,"Scotts Bluff, NE",-0.04688524017918738
31159,"Seward, NE",0.07209907753767131
31161,"Sheridan, NE",-0.0283602411614563
31163,"Sherman, NE",0.19753886294011602
31165,"Sioux, NE",-0.020420956050488215
31167,"Stanton, NE",0.02524981239633628
31169,"Thayer, NE",0.29179283268040823
31171,"Thomas, NE",-0.008400122057325543
31173,"Thurston, NE",0.02028527141125891
31175,"Valley, NE",0.1243198907069365
31177,"Washington, NE",0.08727054742678031
31179,"Wayne, NE",0.044294350467268595
31181,"Webster, NE",0.2997040244137772
31183,"Wheeler, NE",0.08390906722749603
31185,"York, NE",0.1749983822475598
32001,"Churchill, NV",-0.1245072942351787
32003,"Clark, NV",-0.11801675158834435
32005,"Douglas, NV",0.008821844679827162
32007,"Elko, NV",0.7416257599433977
32009,"Esmeralda, NV",-0.12720608276707424
32011,"Eureka, NV",0.23611658757009013
32013,"Humboldt, NV",0.4206740657764909
32015,"Lander, NV",0.2926946852593626
32017,"Lincoln, NV",0.4228779839364236
32019,"Lyon, NV",-0.015297285349500256
32021,"Mineral, NV",-0.11790330531688598
32023,"Nye, NV",-0.10659325422225274
32027,"Pershing, NV",0.02275863590885807
32029,"Storey, NV",0.2809851001967414
32031,"Washoe, NV",0.01894718775999804
32033,"White Pine, NV",-0.1057542290638086
32510,"Carson City (Independent City), NV",-0.09116700119909782
33001,"Belknap, NH",-0.11127985856543543
33003,"Carroll, NH",-0.10702234185186565
33005,"Cheshire, NH",-0.0864689323044513
33007,"Coos, NH",-0.09112753588654998
33009,"Grafton, NH",-0.07746718003475483
33011,"Hillsborough, NH",-0.11470217832725471
33013,"Merrimack, NH",-0.11312006972862476
33015,"Rockingham, NH",-0.12105334122428713
33017,"Strafford, NH",-0.1163391736034276
33019,"Sullivan, NH",-0.09294968064646425
34001,"Atlantic, NJ",0.11154769359556771
34003,"Bergen, NJ",-0.024793499738549052
34005,"Burlington, NJ",-0.06617076795850374
34007,"Camden, NJ",-0.11326167584805191
34009,"Cape May, NJ",0.09779741967427591
34011,"Cumberland, NJ",-0.0019636766293827934
34013,"Essex, NJ",-0.1161372911658427
34015,"Gloucester, NJ",-0.10096346140013945
34017,"Hudson, NJ",-0.028815150252367805
34019,"Hunterdon, NJ",-0.02505943211081263
34021,"Mercer, NJ",-0.059870791669297985
34023,"Middlesex, NJ",-0.06816427052911467
34025,"Monmouth, NJ",-0.008044629039779205
34027,"Morris, NJ",-0.07318931860368527
34029,"Ocean, NJ",0.39078331288706725
34031,"Passaic, NJ",-0.11806103747829755
34033,"Salem, NJ",0.038474692186135195
34035,"Somerset, NJ",0.07320529879796811
34037,"Sussex, NJ",-0.07111824344854711
34039,"Union, NJ",-0.1122293039327319
34041,"Warren, NJ",-0.040308782928896614
35001,"Bernalillo, NM",-0.12555255968769963
35003,"Catron, NM",0.5691506699703701
35005,"Chaves, NM",-0.07779059942926947
35006,"Cibola, NM",-0.10950568362820434
35007,"Colfax, NM",0.05363016274595367
35009,"Curry, NM",-0.047887295424210774
35011,"De Baca, NM",0.041387567033496
35013,"Doña Ana, NM",-0.11564744307013708
35015,"Eddy, NM",-0.08530163973961391
35017,"Grant, NM",0.17375110483676637
35019,"Guadalupe, NM",-0.01796809076608752
35021,"Harding, NM",0.05876520754937631
35023,"Hidalgo, NM",-0.06401843525381434
35025,"Lea, NM",0.08530520618259074
35027,"Lincoln, NM",0.2780767889790998
35028,"Los Alamos, NM",-0.0890046518632891
35029,"Luna, NM",-0.10744201882024029
35031,"McKinley, NM",-0.12063742678347411
35033,"Mora, NM",0.3366778692638308
35035,"Otero, NM",0.2365428748587084
35037,"Quay, NM",-0.03448154782567381
35041,"Roosevelt, NM",0.10201732567884791
35043,"Sandoval, NM",-0.1017267839975019
35045,"San Juan, NM",-0.11691708741379281
35047,"San Miguel, NM",-0.002012348392608998
35049,"Santa Fe, NM",-0.05650549806026761
35051,"Sierra, NM",-0.003934864008476535
35053,"Socorro, NM",-0.0569506356832008
35055,"Taos, NM",-0.02952188692344948
35057,"Torrance, NM",-0.07524536651414515
35059,"Union, NM",-0.02115676904595254
35061,"Valencia, NM",-0.09795816230053567
36001,"Albany, NY",-0.11464638208845657
36003,"Allegany, NY",-0.07583216007463134
36005,"Bronx, NY",-0.11571773354234471
36007,"Broome, NY",-0.00900263771159393
36009,"Cattaraugus, NY",-0.05777503287222985
36011,"Cayuga, NY",-0.1102347211750695
36013,"Chautauqua, NY",-0.09414256241615704
36015,"Chemung, NY",-0.08781662335579654
36017,"Chenango, NY",0.0716604798158933
36019,"Clinton, NY",-0.08439474777798917
36021,"Columbia, NY",-0.08361045279786372
36023,"Cortland, NY",-0.05360709803249075
36025,"Delaware, NY",0.08647888422001437
36027,"Dutchess, NY",-0.11193503636757762
36029,"Erie, NY",-0.12327991086554402
36031,"Essex, NY",-0.04952767758253862
36033,"Franklin, NY",-0.09259691806985415
36035,"Fulton, NY",-0.10831921784470033
36037,"Genesee, NY",-0.11741039367980288
36039,"Greene, NY",-0.058381006863982066
36041,"Hamilton, NY",-0.10569742759551992
36043,"Herkimer, NY",-0.09912208495487873
36045,"Jefferson, NY",-0.11731866953683467
36047,"Kings, NY",-0.11618276976847586
36049,"Lewis, NY",-0.10699233653998164
36051,"Livingston, NY",-0.09859653425871007
36053,"Madison, NY",-0.07694190793916056
36055,"Monroe, NY",-0.12366064372951968
36057,"Montgomery, NY",-0.09158699613404409
36059,"Nassau, NY",-0.12057565149426974
36061,"New York, NY",-0.12298985673431073
36063,"Niagara, NY",-0.12291791832586063
36065,"Oneida, NY",-0.08520130381859958
36067,"Onondaga, NY",-0.11133627913084054
36069,"Ontario, NY",-0.10585206424441651
36071,"Orange, NY",-0.11298733306406272
36073,"Orleans, NY",-0.1218727604489559
36075,"Oswego, NY",-0.11769520453062376
36077,"Otsego, NY",-0.015061152190409266
36079,"Putnam, NY",-0.11393065307098105
36081,"Queens, NY",-0.12727081020106445
36083,"Rensselaer, NY",-0.10401847854828516
36085,"Richmond, NY",-0.08184622481436943
36087,"Rockland, NY",-0.10872892891688934
36089,"St. Lawrence, NY",-0.11456465706571362
36091,"Saratoga, NY",-0.11158001925783723
36093,"Schenectady, NY",-0.11160405241812388
36095,"Schoharie, NY",-0.04533924976886938
36097,"Schuyler, NY",-0.07190847869563688
36099,"Seneca, NY",-0.10671206138873535
36101,"Steuben, NY",-0.07018321769554992
36103,"Suffolk, NY",-0.12188314144887147
36105,"Sullivan, NY",0.002637189324666389
36107,"Tioga, NY",0.13291643676298626
36109,"Tompkins, NY",-0.09634446234326144
36111,"Ulster, NY",-0.09210239404131837
36113,"Warren, NY",-0.09397815551062427
36115,"Washington, NY",-0.09434921066773283
36117,"Wayne, NY",-0.11208563275676364
36119,"Westchester, NY",-0.1258836479704123
36121,"Wyoming, NY",-0.09851300818083542
36123,"Yates, NY",-0.057284788210428705
37001,"Alamance, NC",-0.03651356681102924
37003,"Alexander, NC",-0.04509472726170294
37005,"Alleghany, NC",-0.09475416826097771
37007,"Anson, NC",0.09329065258175184
37009,"Ashe, NC",-0.0966731967738439
37011,"Avery, NC",0.012500455930849697
37013,"Beaufort, NC",0.27490325166995366
37015,"Bertie, NC",-0.003073108246549605
37017,"Bladen, NC",3.219836197243531e-05
37019,"Brunswick, NC",0.017360892292303642
37021,"Buncombe, NC",-0.05871653899015361
37023,"Burke, NC",-0.03736948188173628
37025,"Cabarrus, NC",-0.07309317031373275
37027,"Caldwell, NC",-0.04212674651886783
37029,"Camden, NC",-0.030580974211071976
37031,"Carteret, NC",0.2152969929820716
37033,"Caswell, NC",-0.09111279242954917
37035,"Catawba, NC",-0.05422246545361509
37037,"Chatham, NC",0.059235192070694165
37039,"Cherokee, NC",-0.08125111405089314
37041,"Chowan, NC",-0.020780905406912686
37043,"Clay, NC",-0.07510051548655294
37045,"Cleveland, NC",-0.07379419984728441
37047,"Columbus, NC",0.2218882298438416
37049,"Craven, NC",0.07565670848209893
37051,"Cumberland, NC",-0.04571445395707063
37053,"Currituck, NC",-0.0613938696917149
37055,"Dare, NC",0.5510155338816043
37057,"Davidson, NC",-0.05286289125421717
37059,"Davie, NC",-0.08103566673378826
37061,"Duplin, NC",0.2796556782864612
37063,"Durham, NC",-0.06295360640748315
37065,"Edgecombe, NC",0.3149834856132854
37067,"Forsyth, NC",-0.0817345624193192
37069,"Franklin, NC",0.10075420215768283
37071,"Gaston, NC",-0.07767542683417394
37073,"Gates, NC",-0.07328841494594718
37075,"Graham, NC",-0.07459866867033682
37077,"Granville, NC",0.06969569423654387
37079,"Greene, NC",0.4224725782521679
37081,"Guilford, NC",-0.09591875990215493
37083,"Halifax, NC",0.17246366818949777
37085,"Harnett, NC",0.07087531560040983
37087,"Haywood, NC",-0.0534237008195495
37089,"Henderson, NC",-0.0886278997225819
37091,"Hertford, NC",-0.06931754707727333
37093,"Hoke, NC",0.1237924993897559
37095,"Hyde, NC",0.8589690353828998
37097,"Iredell, NC",-0.07719874224328105
37099,"Jackson, NC",-0.07663444725635205
