GeoFIPS,GeoName,diesel_matter_exposure
26157,"Tuscola, MI",-0.07035145938607124
26159,"Van Buren, MI",0.023085431784022337
26161,"Washtenaw, MI",0.1799471604958005
26163,"Wayne, MI",0.33239861611633925
26165,"Wexford, MI",-0.11054142973662784
27001,"Aitkin, MN",-0.13098907773045387
27003,"Anoka, MN",0.2316171976248813
27005,"Becker, MN",-0.07901177321642139
27007,"Beltrami, MN",-0.12886602376025647
27009,"Benton, MN",0.02984740721675405
27011,"Big Stone, MN",-0.10060623545621739
27013,"Blue Earth, MN",0.06006778012086489
27015,"Brown, MN",-0.0544294371403532
27017,"Carlton, MN",-0.09860315187183666
27019,"Carver, MN",0.06254374643362826
27021,"Cass, MN",-0.14015618593369794
27023,"Chippewa, MN",-0.06814812212996857
27025,"Chisago, MN",-0.024415024989920098
27027,"Clay, MN",0.1951965418105217
27029,"Clearwater, MN",-0.15330779705562247
27031,"Cook, MN",-0.17535856536925698
27033,"Cottonwood, MN",-0.09042774973448453
27035,"Crow Wing, MN",-0.09045981854918095
27037,"Dakota, MN",0.16971163335439132
27039,"Dodge, MN",-0.046136826806071674
27041,"Douglas, MN",-0.06641767408068788
27043,"Faribault, MN",-0.04937335495598405
27045,"Fillmore, MN",-0.07324116453928697
27047,"Freeborn, MN",-0.025696024533649053
27049,"Goodhue, MN",-0.02116436843975089
27051,"Grant, MN",-0.09042774973448453
27053,"Hennepin, MN",0.4054674274884946
27055,"Houston, MN",-0.028718385737371177
27057,"Hubbard, MN",-0.1384668592011723
27059,"Isanti, MN",-0.018187332185609528
27061,"Itasca, MN",-0.148797324396587
27063,"Jackson, MN",-0.08476303581390521
27065,"Kanabec, MN",-0.08840713615036555
27067,"Kandiyohi, MN",0.0005939973138902044
27069,"Kittson, MN",-0.14162567850768726
27071,"Koochiching, MN",-0.16293719457467515
27073,"Lac qui Parle, MN",-0.1004280414783637
27075,"Lake, MN",-0.15417135884320643
27077,"Lake of the Woods, MN",-0.15853838490238836
27079,"Le Sueur, MN",-0.05320722145093382
27081,"Lincoln, MN",-0.1075606419014058
27083,"Lyon, MN",-0.07216670268663039
27085,"McLeod, MN",-0.059281295514483134
27087,"Mahnomen, MN",-0.11533266911071471
27089,"Marshall, MN",-0.12776391675453924
27091,"Martin, MN",-0.05825929045212708
27093,"Meeker, MN",-0.06535311093098106
27095,"Mille Lacs, MN",0.005756452926596323
27097,"Morrison, MN",-0.048332947027035944
27099,"Mower, MN",-0.029807636281512617
27101,"Murray, MN",-0.10110764024065155
27103,"Nicollet, MN",0.016663760037844977
27105,"Nobles, MN",-0.06722050552339465
27107,"Norman, MN",-0.09723270730354272
27109,"Olmsted, MN",0.026159109899121624
27111,"Otter Tail, MN",-0.07652622775713436
27113,"Pennington, MN",-0.10151900533750569
27115,"Pine, MN",-0.10274858952840171
27117,"Pipestone, MN",-0.07207824751276426
27119,"Polk, MN",-0.03619729837185415
27121,"Pope, MN",-0.0853553152250427
27123,"Ramsey, MN",0.3588898660868933
27125,"Red Lake, MN",-0.12462988645344919
27127,"Redwood, MN",-0.08102905703071772
27129,"Renville, MN",-0.07617934227710232
27131,"Rice, MN",0.006647079606336037
27133,"Rock, MN",-0.06655126376495935
27135,"Roseau, MN",-0.15853838490238836
27137,"St. Louis, MN",-0.031085594798009653
27139,"Scott, MN",0.09029984439215277
27141,"Sherburne, MN",0.033386243982846286
27143,"Sibley, MN",-0.0601194564084605
27145,"Stearns, MN",0.027912563425369408
27147,"Steele, MN",-0.019401091388310032
27149,"Stevens, MN",-0.07746454932742641
27151,"Swift, MN",-0.07453193508079303
27153,"Todd, MN",-0.08600497516733885
27155,"Traverse, MN",-0.09705289541739948
27157,"Wabasha, MN",-0.034367434220624604
27159,"Wadena, MN",-0.09905799941737214
27161,"Waseca, MN",-0.04604404758511671
27163,"Washington, MN",0.1362164089529867
27165,"Watonwan, MN",-0.05910737234998231
27167,"Wilkin, MN",-0.030151544289434562
27169,"Winona, MN",0.01208833948449417
27171,"Wright, MN",0.02964461181682898
27173,"Yellow Medicine, MN",-0.10235931659649022
28001,"Adams, MS",-0.009959805060326454
28003,"Alcorn, MS",-0.02478593526898809
28005,"Amite, MS",-0.09042774973448453
28007,"Attala, MS",-0.06921120609348164
28009,"Benton, MS",-0.0673598305193489
28011,"Bolivar, MS",-0.013235404537110695
28013,"Calhoun, MS",-0.06947264995951474
28015,"Carroll, MS",-0.0827228684318635
28017,"Chickasaw, MS",-0.07822024017833351
28019,"Choctaw, MS",-0.09263960191548348
28021,"Claiborne, MS",-0.08515732520390795
28023,"Clarke, MS",-0.07977382837116875
28025,"Clay, MS",-0.025975793869635444
28027,"Coahoma, MS",0.004479672894427855
28029,"Copiah, MS",-0.016892622212010266
28031,"Covington, MS",-0.05242929819527786
28033,"DeSoto, MS",0.1468376361912238
28035,"Forrest, MS",0.06917576210888887
28037,"Franklin, MS",-0.09577790178945145
28039,"George, MS",-0.06368597629352946
28041,"Greene, MS",-0.10143249791793252
28043,"Grenada, MS",-0.003627610514468249
28045,"Hancock, MS",0.03132329572994097
28047,"Harrison, MS",0.1261682135979556
28049,"Hinds, MS",0.2481877641040411
28051,"Holmes, MS",-0.04984737313432319
28053,"Humphreys, MS",-0.049250106540969285
28055,"Issaquena, MS",-0.05601096784551429
28057,"Itawamba, MS",-0.05710336654082959
28059,"Jackson, MS",0.09930592630498203
28061,"Jasper, MS",-0.07772230494040111
28063,"Jefferson, MS",-0.09656908384094465
28065,"Jefferson Davis, MS",-0.09548495413941005
28067,"Jones, MS",0.02386666229449652
28069,"Kemper, MS",-0.0880471126656287
28071,"Lafayette, MS",-0.02963167741751782
28073,"Lamar, MS",0.013283560696101704
28075,"Lauderdale, MS",0.02372759747267761
28077,"Lawrence, MS",-0.08398768348150076
28079,"Leake, MS",-0.07254870902509947
28081,"Lee, MS",0.04985134261197155
28083,"Leflore, MS",0.042902130121841964
28085,"Lincoln, MS",-0.0131459095897003
28087,"Lowndes, MS",-0.003540788023622121
28089,"Madison, MS",0.1209950873290826
28091,"Marion, MS",-0.06720573202699498
28093,"Marshall, MS",0.0072435957707404075
28095,"Monroe, MS",-0.04064571202112066
28097,"Montgomery, MS",-0.05043106008417886
28099,"Neshoba, MS",0.005214839479109168
28101,"Newton, MS",-0.03976240434146172
28103,"Noxubee, MS",-0.06560346591696331
28105,"Oktibbeha, MS",0.0013676377656934857
28107,"Panola, MS",-0.018769807639817726
28109,"Pearl River, MS",0.031849466737296384
28111,"Perry, MS",-0.09552258726056995
28113,"Pike, MS",0.019245825349070378
28115,"Pontotoc, MS",-0.0426269172169651
28117,"Prentiss, MS",-0.02517809079087452
28119,"Quitman, MS",-0.018204459705033704
28121,"Rankin, MS",0.03471181775229648
28123,"Scott, MS",-0.05121051412554878
28125,"Sharkey, MS",-0.06549940757786632
28127,"Simpson, MS",-0.056545320099900986
28129,"Smith, MS",-0.09042774973448453
28131,"Stone, MS",-0.06450737536178452
28133,"Sunflower, MS",-0.035884273664559374
28135,"Tallahatchie, MS",-0.06148668001085933
28137,"Tate, MS",-0.006820492985006643
28139,"Tippah, MS",-0.05775226498116426
28141,"Tishomingo, MS",-0.07203446669895208
28143,"Tunica, MS",-0.005571047845623567
28145,"Union, MS",0.006662435688260304
28147,"Walthall, MS",-0.07963018119750764
28149,"Warren, MS",0.06456567618363862
28151,"Washington, MS",0.02572094349084586
28153,"Wayne, MS",-0.09147301902199645
28155,"Webster, MS",-0.07857928379164303
28157,"Wilkinson, MS",-0.08060973078769895
28159,"Winston, MS",-0.08025495245018821
28161,"Yalobusha, MS",-0.07253140482765674
28163,"Yazoo, MS",-0.021225035266861814
29001,"Adair, MO",0.001425021944750915
29003,"Andrew, MO",0.023928575529776674
29005,"Atchison, MO",-0.03874734473087249
29007,"Audrain, MO",-0.020468461395113047
29009,"Barry, MO",-0.049406759482674034
29011,"Barton, MO",-0.0009693739843631421
29013,"Bates, MO",-0.0011720235199060847
29015,"Benton, MO",-0.07638754488283461
29017,"Bollinger, MO",-0.04555586745200124
29019,"Boone, MO",0.12671818211175956
29021,"Buchanan, MO",0.2391570023841174
29023,"Butler, MO",0.08235641351572331
29025,"Caldwell, MO",-0.00893485699655483
29027,"Callaway, MO",-0.006241202071955221
29029,"Camden, MO",-0.051429260135221644
29031,"Cape Girardeau, MO",0.15035499369736582
29033,"Carroll, MO",0.024240918148776602
29035,"Carter, MO",-0.09042774973448453
29037,"Cass, MO",0.12873749619655328
29039,"Cedar, MO",-0.06317246855495484
29041,"Chariton, MO",-0.02128952830878017
29043,"Christian, MO",-0.006933091434268568
29045,"Clark, MO",-0.009707074886104339
29047,"Clay, MO",0.34261080065515226
29049,"Clinton, MO",0.044199257971382355
29051,"Cole, MO",0.09315298612090173
29053,"Cooper, MO",0.03504719733124073
29055,"Crawford, MO",-0.05481332523183602
29057,"Dade, MO",-0.04585848282001903
29059,"Dallas, MO",-0.06060294522208187
29061,"Daviess, MO",-0.028725462235390187
29063,"DeKalb, MO",-0.02146055990537543
29065,"Dent, MO",-0.0696343537180879
29067,"Douglas, MO",-0.08303522102358019
29069,"Dunklin, MO",0.04616767628193652
29071,"Franklin, MO",0.0599412971747284
29073,"Gasconade, MO",-0.051549698037803404
29075,"Gentry, MO",-0.05601096784551429
29077,"Greene, MO",0.21517785148386737
29079,"Grundy, MO",-0.012205713921624395
29081,"Harrison, MO",-0.009591380876654898
29083,"Henry, MO",-0.014544058832422602
29085,"Hickory, MO",-0.0786724475798185
29087,"Holt, MO",0.01474545007599648
29089,"Howard, MO",-0.04393036217176849
29091,"Howell, MO",-0.029332433637993316
29093,"Iron, MO",-0.0858924175877338
29095,"Jackson, MO",0.4087167128311622
29097,"Jasper, MO",0.11225972060742939
29099,"Jefferson, MO",0.12994402263320648
29101,"Johnson, MO",0.007807027966723723
29103,"Knox, MO",-0.02094788476081677
29105,"Laclede, MO",-0.0031952645439754512
29107,"Lafayette, MO",0.027251621465597786
29109,"Lawrence, MO",-0.013550722802019965
29111,"Lewis, MO",-0.015195056435103549
29113,"Lincoln, MO",0.03903431824124626
29115,"Linn, MO",-0.012736723621404655
29117,"Livingston, MO",0.014361513211528454
29119,"McDonald, MO",-0.04315565733805837
29121,"Macon, MO",-0.0033560794282272433
29123,"Madison, MO",-0.041842310775209834
29125,"Maries, MO",-0.07324116453928664
29127,"Marion, MO",0.09589339294045063
29129,"Mercer, MO",-0.05601096784551429
29131,"Miller, MO",-0.04670481177985508
29133,"Mississippi, MO",0.07322914158508098
29135,"Moniteau, MO",-0.028376962727812982
29137,"Monroe, MO",-0.056010967845514514
29139,"Montgomery, MO",-0.03874734473087227
29141,"Morgan, MO",-0.06774086919115474
29143,"New Madrid, MO",0.05836065983090011
29145,"Newton, MO",0.025568400759748533
29147,"Nodaway, MO",-0.0011436484726724538
29149,"Oregon, MO",-0.06562367944103453
29151,"Osage, MO",-0.05601096784551429
29153,"Ozark, MO",-0.1075606419014058
29155,"Pemiscot, MO",0.055940419677213304
29157,"Perry, MO",0.0407133573278351
29159,"Pettis, MO",0.023645504031121423
29161,"Phelps, MO",0.025876259907383625
29163,"Pike, MO",-0.009108274890324841
29165,"Platte, MO",0.2995042280631237
29167,"Polk, MO",-0.04622382790861723
29169,"Pulaski, MO",-0.05416928205683358
29171,"Putnam, MO",-0.06617863523747658
29173,"Ralls, MO",-0.028462537517410125
29175,"Randolph, MO",0.009124421553496465
29177,"Ray, MO",0.07002873658663833
29179,"Reynolds, MO",-0.09780015093424976
29181,"Ripley, MO",-0.05509172342011126
29183,"St. Charles, MO",0.3612599384168007
29185,"St. Clair, MO",-0.07324116453928664
29186,"Ste. Genevieve, MO",0.007858229188928867
29187,"St. Francois, MO",0.004910932034672966
29189,"St. Louis, MO",0.444915413092708
29195,"Saline, MO",0.05363805450007142
29197,"Schuyler, MO",-0.05601096784551429
29199,"Scotland, MO",-0.025425827809961943
29201,"Scott, MO",0.10477535879892108
29203,"Shannon, MO",-0.1075606419014058
29205,"Shelby, MO",-0.05601096784551429
29207,"Stoddard, MO",0.06070157929792419
29209,"Stone, MO",-0.056501979195775154
29211,"Sullivan, MO",-0.0603282595024609
29213,"Taney, MO",-0.020057506118754787
29215,"Texas, MO",-0.08590298173888355
29217,"Vernon, MO",0.00021118540162068378
29219,"Warren, MO",0.0016903765599736165
29221,"Washington, MO",-0.06828682762735161
29223,"Wayne, MO",-0.07324116453928697
29225,"Webster, MO",-0.03345350429826344
29227,"Worth, MO",-0.07324116453928664
29229,"Wright, MO",-0.05685142245558661
29510,"St. Louis (Independent City), MO",0.6411938473313525
30001,"Beaverhead, MT",-0.16970617298967006
30003,"Big Horn, MT",-0.16267099391997386
30005,"Blaine, MT",-0.18477966959356962
30007,"Broadwater, MT",-0.14337928443786163
30009,"Carbon, MT",-0.18078782208086153
30011,"Carter, MT",-0.19207699276522028
30013,"Cascade, MT",-0.06897660128495009
30015,"Chouteau, MT",-0.19207699276522028
30017,"Custer, MT",-0.08260759968118725
30019,"Daniels, MT",-0.19207699276522028
30021,"Dawson, MT",-0.13240332674507715
30023,"Deer Lodge, MT",-0.20345916097211436
30025,"Fallon, MT",-0.19207699276522028
30027,"Fergus, MT",-0.17319803851104
30029,"Flathead, MT",0.00016377116979748862
30031,"Gallatin, MT",-0.03361491652263093
30033,"Garfield, MT",-0.19207699276522028
30035,"Glacier, MT",-0.1554585539477933
30037,"Golden Valley, MT",-0.19207699276522028
30039,"Granite, MT",-0.19207699276522028
30041,"Hill, MT",-0.09000068176173281
30043,"Jefferson, MT",-0.17483499932656132
30045,"Judith Basin, MT",-0.19207699276522028
30047,"Lake, MT",-0.159791440356288
30049,"Lewis and Clark, MT",-0.10410602419987414
30051,"Liberty, MT",-0.17535856536925698
30053,"Lincoln, MT",-0.13942750312610397
30055,"McCone, MT",-0.19207699276522028
30057,"Madison, MT",-0.19854606718037404
30059,"Meagher, MT",-0.19207699276522028
30061,"Mineral, MT",-0.17535856536925698
30063,"Missoula, MT",-0.06162839937632758
30065,"Musselshell, MT",-0.18495855488673807
30067,"Park, MT",-0.1572300946948787
30069,"Petroleum, MT",-0.19207699276522028
30071,"Phillips, MT",-0.19207699276522028
30073,"Pondera, MT",-0.1815768817090062
30075,"Powder River, MT",-0.19207699276522028
30077,"Powell, MT",-0.14810103269150965
30079,"Prairie, MT",-0.17535856536925698
30081,"Ravalli, MT",-0.19469219466607668
30083,"Richland, MT",-0.16342661155237292
30085,"Roosevelt, MT",-0.16718413581644964
30087,"Rosebud, MT",-0.18132774144025732
30089,"Sanders, MT",-0.17014197801585385
30091,"Sheridan, MT",-0.1865256397176155
30093,"Silver Bow, MT",-0.12441383064138023
30095,"Stillwater, MT",-0.15850274556694877
30097,"Sweet Grass, MT",-0.19207699276522028
30099,"Teton, MT",-0.18690203284509666
30101,"Toole, MT",-0.15405609761118266
30103,"Treasure, MT",-0.15853838490238836
30105,"Valley, MT",-0.13908739177612894
30107,"Wheatland, MT",-0.19207699276522028
30109,"Wibaux, MT",-0.17535856536925698
30111,"Yellowstone, MT",0.029904236039180132
31001,"Adams, NE",0.05313605651266817
31003,"Antelope, NE",-0.10287061392662555
31005,"Arthur, NE",-0.14162567850768726
31007,"Banner, NE",-0.15853838490238836
31009,"Blaine, NE",-0.12462988645344919
31011,"Boone, NE",-0.0846544609768154
31013,"Box Butte, NE",-0.0500372719891532
31015,"Boyd, NE",-0.14162567850768726
31017,"Brown, NE",-0.15853838490238836
31019,"Buffalo, NE",0.08577448476803196
31021,"Burt, NE",-0.05420643868037622
31023,"Butler, NE",-0.056010967845514514
31025,"Cass, NE",0.015638383814404744
31027,"Cedar, NE",-0.09893096684070002
31029,"Chase, NE",-0.14162567850768726
31031,"Cherry, NE",-0.15853838490238836
31033,"Cheyenne, NE",-0.023124442536919476
31035,"Clay, NE",-0.0464600310772636
31037,"Colfax, NE",-0.004102795098386625
31039,"Cuming, NE",-0.06551815497649949
31041,"Custer, NE",-0.07927449565058953
31043,"Dakota, NE",0.1587789368948327
31045,"Dawes, NE",-0.13021369279029116
31047,"Dawson, NE",0.04578877723891517
31049,"Deuel, NE",-0.07324116453928697
31051,"Dixon, NE",-0.09774761012227307
31053,"Dodge, NE",0.07215904085593894
31055,"Douglas, NE",0.18552648858435306
31057,"Dundy, NE",-0.14162567850768726
31059,"Fillmore, NE",-0.05601096784551429
31061,"Franklin, NE",-0.11672954448270301
31063,"Frontier, NE",-0.12462988645344919
31065,"Furnas, NE",-0.12462988645344919
31067,"Gage, NE",-0.03978260584788118
31069,"Garden, NE",-0.12462988645344919
31071,"Garfield, NE",-0.14162567850768726
31073,"Gosper, NE",-0.1075606419014058
31075,"Grant, NE",-0.1075606419014058
31077,"Greeley, NE",-0.1075606419014058
31079,"Hall, NE",0.15443418398226938
31081,"Hamilton, NE",0.019379072458147517
31083,"Harlan, NE",-0.1075606419014058
31085,"Hayes, NE",-0.14162567850768726
31087,"Hitchcock, NE",-0.14162567850768726
31089,"Holt, NE",-0.12443739616355953
31091,"Hooker, NE",-0.12462988645344952
31093,"Howard, NE",-0.06840123849572666
31095,"Jefferson, NE",0.0021847267945689364
31097,"Johnson, NE",-0.04504923445518971
31099,"Kearney, NE",-0.06558485502841216
31101,"Keith, NE",0.00410872382263805
31103,"Keya Paha, NE",-0.15853838490238836
31105,"Kimball, NE",-0.12462988645344919
31107,"Knox, NE",-0.12009687649776901
31109,"Lancaster, NE",0.16653959769332127
31111,"Lincoln, NE",0.053887882978984614
31113,"Logan, NE",-0.14162567850768726
31115,"Loup, NE",-0.14162567850768726
31117,"McPherson, NE",-0.14162567850768726
31119,"Madison, NE",-0.07064297171672906
31121,"Merrick, NE",0.03361405689762842
31123,"Morrill, NE",-0.07324116453928664
31125,"Nance, NE",-0.07324116453928664
31127,"Nemaha, NE",-0.04760675600304809
31129,"Nuckolls, NE",-0.08224145024151486
31131,"Otoe, NE",-0.02825966922847778
31133,"Pawnee, NE",-0.07324116453928664
31135,"Perkins, NE",-0.12462988645344919
31137,"Phelps, NE",-0.07324116453928664
31139,"Pierce, NE",-0.09814527407222662
31141,"Platte, NE",0.04378127977890478
31143,"Polk, NE",-0.05601096784551429
31145,"Red Willow, NE",-0.12462988645344919
31147,"Richardson, NE",0.001944283264594393
31149,"Rock, NE",-0.14162567850768726
31151,"Saline, NE",-0.04841824442193865
31153,"Sarpy, NE",0.10893893856509651
31155,"Saunders, NE",-0.0190596611031153
31157,"Scotts Bluff, NE",0.05994379437876307
31159,"Seward, NE",0.0213825227768758
31161,"Sheridan, NE",-0.14162567850768726
31163,"Sherman, NE",-0.07324116453928664
31165,"Sioux, NE",-0.15853838490238836
31167,"Stanton, NE",-0.09042774973448453
31169,"Thayer, NE",-0.06421347997766336
31171,"Thomas, NE",-0.1075606419014058
31173,"Thurston, NE",-0.07324116453928664
31175,"Valley, NE",-0.09790563111629214
31177,"Washington, NE",0.005965258982151944
31179,"Wayne, NE",-0.08014407447465322
31181,"Webster, NE",-0.09880534610276603
31183,"Wheeler, NE",-0.12462988645344919
31185,"York, NE",0.024977490725712537
32001,"Churchill, NV",-0.11810135595174776
32003,"Clark, NV",0.6043001757353312
32005,"Douglas, NV",-0.1151071747044986
32007,"Elko, NV",-0.14142497925421715
32009,"Esmeralda, NV",-0.19207699276522028
32011,"Eureka, NV",-0.19207699276522028
32013,"Humboldt, NV",-0.1480762462766788
32015,"Lander, NV",-0.19207699276522028
32017,"Lincoln, NV",-0.17535856536925698
32019,"Lyon, NV",-0.12010159315888724
32021,"Mineral, NV",-0.19862950976810811
32023,"Nye, NV",-0.17097043964719238
32027,"Pershing, NV",-0.19207699276522028
32029,"Storey, NV",-0.07324116453928664
32031,"Washoe, NV",0.2160314362836977
32033,"White Pine, NV",-0.19136409928431697
32510,"Carson City (Independent City), NV",-0.0028088896349586223
33001,"Belknap, NH",-0.09625366493075671
33003,"Carroll, NH",-0.13830041411422012
33005,"Cheshire, NH",-0.08038050426400634
33007,"Coos, NH",-0.16386232903650666
33009,"Grafton, NH",-0.1152335999135965
33011,"Hillsborough, NH",0.07639446470735001
33013,"Merrimack, NH",-0.0470966973668715
33015,"Rockingham, NH",0.031480934988145526
33017,"Strafford, NH",-0.037259258997592526
33019,"Sullivan, NH",-0.10746620778484639
34001,"Atlantic, NJ",0.09927142817680057
34003,"Bergen, NJ",0.7925194645205695
34005,"Burlington, NJ",0.2940617306411266
34007,"Camden, NJ",0.42680438348753236
34009,"Cape May, NJ",0.03834510720120243
34011,"Cumberland, NJ",0.0727762981592528
34013,"Essex, NJ",0.7730601052495345
34015,"Gloucester, NJ",0.26524940342356085
34017,"Hudson, NJ",0.9699249260969034
34019,"Hunterdon, NJ",0.24689987997812746
34021,"Mercer, NJ",0.38178860884802246
34023,"Middlesex, NJ",0.554908176337519
34025,"Monmouth, NJ",0.27369886385723263
34027,"Morris, NJ",0.3005783585204582
34029,"Ocean, NJ",0.13065231176409253
34031,"Passaic, NJ",0.6450699777078865
34033,"Salem, NJ",0.16482266208979346
34035,"Somerset, NJ",0.4495599914759365
34037,"Sussex, NJ",0.04378055710816886
34039,"Union, NJ",0.714155612855109
34041,"Warren, NJ",0.1810566104989384
35001,"Bernalillo, NM",0.41797923018446603
35003,"Catron, NM",-0.19207699276522028
35005,"Chaves, NM",-0.061997336721483554
35006,"Cibola, NM",-0.0797537263278697
35007,"Colfax, NM",-0.19207699276522028
35009,"Curry, NM",0.03079241762185747
35011,"De Baca, NM",-0.12462988645344919
35013,"Doña Ana, NM",0.11347087732313188
35015,"Eddy, NM",-0.09690320652639006
35017,"Grant, NM",-0.16881753063377447
35019,"Guadalupe, NM",-0.14162567850768726
35021,"Harding, NM",-0.19207699276522028
35023,"Hidalgo, NM",-0.07204352306244488
35025,"Lea, NM",-0.05355846830136979
35027,"Lincoln, NM",-0.18379334951999748
35028,"Los Alamos, NM",-0.14356606318720155
35029,"Luna, NM",-0.00012100410027837682
35031,"McKinley, NM",-0.04606179515626785
35033,"Mora, NM",-0.19207699276522028
35035,"Otero, NM",-0.12399856048636593
35037,"Quay, NM",-0.09535172490566823
35041,"Roosevelt, NM",-0.11258779105471017
35043,"Sandoval, NM",0.15301943304348709
35045,"San Juan, NM",-0.06139812152556756
35047,"San Miguel, NM",-0.123843749635552
35049,"Santa Fe, NM",0.027084098334555273
35051,"Sierra, NM",-0.11156826518058294
35053,"Socorro, NM",-0.13231983177994422
35055,"Taos, NM",-0.1619953278734565
35057,"Torrance, NM",-0.11623197541218788
35059,"Union, NM",-0.19207699276522028
35061,"Valencia, NM",0.1519858173755304
36001,"Albany, NY",0.18864038220534995
36003,"Allegany, NY",-0.11933313745864838
36005,"Bronx, NY",0.9367710089195018
36007,"Broome, NY",0.08121599785863332
36009,"Cattaraugus, NY",-0.08374511594467848
36011,"Cayuga, NY",-0.04120392043639465
36013,"Chautauqua, NY",-0.02791421735227706
36015,"Chemung, NY",0.023159192190318256
36017,"Chenango, NY",-0.08594296833872117
36019,"Clinton, NY",-0.09712771035043388
36021,"Columbia, NY",-0.01720170925097575
36023,"Cortland, NY",-0.04397749815869334
36025,"Delaware, NY",-0.10985246475792432
36027,"Dutchess, NY",0.13929933111790804
36029,"Erie, NY",0.17806365689940118
36031,"Essex, NY",-0.1461858090311946
36033,"Franklin, NY",-0.1548526166196581
36035,"Fulton, NY",-0.048715564371225595
36037,"Genesee, NY",-0.0054865758798492426
36039,"Greene, NY",-0.004883696940207183
36041,"Hamilton, NY",-0.1509376209256853
36043,"Herkimer, NY",-0.050909761964226696
36045,"Jefferson, NY",-0.08620157134419515
36047,"Kings, NY",0.9552287675574671
36049,"Lewis, NY",-0.14162567850768726
36051,"Livingston, NY",-0.06646438513676733
36053,"Madison, NY",-0.10463774956639815
36055,"Monroe, NY",0.11289310548258746
36057,"Montgomery, NY",0.0131092524494838
36059,"Nassau, NY",0.5560746282805467
36061,"New York, NY",0.9823952448397084
36063,"Niagara, NY",0.02231266292859102
36065,"Oneida, NY",0.031100530238108215
36067,"Onondaga, NY",0.12657880225933527
36069,"Ontario, NY",-0.045522222198218665
36071,"Orange, NY",0.13639645447260285
36073,"Orleans, NY",-0.06223236456055603
36075,"Oswego, NY",-0.0730856977308324
36077,"Otsego, NY",-0.06854304664883137
36079,"Putnam, NY",0.10874950794595972
36081,"Queens, NY",0.9077762454736122
36083,"Rensselaer, NY",0.04787469882550588
36085,"Richmond, NY",0.7625448438436109
36087,"Rockland, NY",0.3874562527943759
36089,"St. Lawrence, NY",-0.13465463791037702
36091,"Saratoga, NY",0.026005457415450906
36093,"Schenectady, NY",0.10972440988664545
36095,"Schoharie, NY",-0.11247318324329847
36097,"Schuyler, NY",-0.09483218146442562
36099,"Seneca, NY",-0.0635024684361366
36101,"Steuben, NY",-0.058680266398500325
36103,"Suffolk, NY",0.2575574201824349
36105,"Sullivan, NY",-0.060751912756877635
36107,"Tioga, NY",-0.0454258330334536
36109,"Tompkins, NY",-0.04629423762542351
36111,"Ulster, NY",0.04627640810749134
36113,"Warren, NY",-0.0029455250212271356
36115,"Washington, NY",-0.08050484304225802
36117,"Wayne, NY",-0.03788040638979706
36119,"Westchester, NY",0.5939331465140951
36121,"Wyoming, NY",-0.10002313520324957
36123,"Yates, NY",-0.09953411594150618
37001,"Alamance, NC",0.1132535755355264
37003,"Alexander, NC",-0.022080534787667694
37005,"Alleghany, NC",-0.10673557328612815
37007,"Anson, NC",-0.02491274760666684
37009,"Ashe, NC",-0.11590208174471517
37011,"Avery, NC",-0.12498600512587787
37013,"Beaufort, NC",-0.05906061157067777
37015,"Bertie, NC",-0.08752602167919987
37017,"Bladen, NC",-0.0722117894019868
37019,"Brunswick, NC",-0.042190327727365196
37021,"Buncombe, NC",0.051856861553806866
37023,"Burke, NC",0.01851024808075019
37025,"Cabarrus, NC",0.2126245850226096
37027,"Caldwell, NC",0.0017356429796981931
37029,"Camden, NC",-0.07177788195275758
37031,"Carteret, NC",-0.06428062490688069
37033,"Caswell, NC",-0.021289012853180078
37035,"Catawba, NC",0.10924531385525471
37037,"Chatham, NC",-0.002188310029045404
37039,"Cherokee, NC",-0.09013935636523507
37041,"Chowan, NC",-0.06972671295344102
37043,"Clay, NC",-0.10617609236078429
37045,"Cleveland, NC",0.0774201716270404
37047,"Columbus, NC",-0.06715721970535238
37049,"Craven, NC",-0.048770838021618856
37051,"Cumberland, NC",0.07312787331691895
37053,"Currituck, NC",-0.06357689592227267
37055,"Dare, NC",-0.058342092666787915
37057,"Davidson, NC",0.10916950029133954
37059,"Davie, NC",0.0473634052917169
37061,"Duplin, NC",-0.06954435831600336
37063,"Durham, NC",0.17853168086547555
37065,"Edgecombe, NC",0.010103204244110486
37067,"Forsyth, NC",0.18991484744411236
37069,"Franklin, NC",-0.011220148178814338
37071,"Gaston, NC",0.1602146811004317
37073,"Gates, NC",-0.06781283678292416
37075,"Graham, NC",-0.1316861478119542
37077,"Granville, NC",0.01737929554932216
37079,"Greene, NC",-0.04700142251131212
37081,"Guilford, NC",0.1863753260629577
37083,"Halifax, NC",0.014992791634047764
37085,"Harnett, NC",-0.008006892087256579
37087,"Haywood, NC",-0.08919474950092954
37089,"Henderson, NC",-0.002519696618392242
37091,"Hertford, NC",-0.06018778834363936
37093,"Hoke, NC",-0.0032720224528646202
37095,"Hyde, NC",-0.12462988645344919
37097,"Iredell, NC",0.1344902476801677
37099,"Jackson, NC",-0.10597030705196042
37101,"Johnston, NC",0.04070159963391906
37103,"Jones, NC",-0.09558586259387825
37105,"Lee, NC",0.01393607729250812
37107,"Lenoir, NC",-0.031494458151643645
37109,"Lincoln, NC",0.07338036776097012
37111,"McDowell, NC",-0.03998803516239613
37113,"Macon, NC",-0.11049456610859942
37115,"Madison, NC",-0.09341554537947483
